pdb,BalabanJ,BertzCT,Ipc,HallKierAlpha,Kappa1,Kappa2,Kappa3,Chi0,Chi1,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,MolLogP,MolMR,MolWt,ExactMolWt,HeavyAtomCount,HeavyAtomMolWt,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAmideBonds,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,RingCount,FractionCSP3,NumSpiroAtoms,NumBridgeheadAtoms,TPSA,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,MQNs_atom_counts_c,MQNs_atom_counts_f,MQNs_atom_counts_cl,MQNs_atom_counts_br,MQNs_atom_counts_i,MQNs_atom_counts_s,MQNs_atom_counts_p,MQNs_atom_counts_an,MQNs_atom_counts_cn,MQNs_atom_counts_ao,MQNs_atom_counts_co,MQNs_atom_counts_hac,MQNs_bond_counts_asb,MQNs_bond_counts_adb,MQNs_bond_counts_atb,MQNs_bond_counts_csb,MQNs_bond_counts_cdb,MQNs_bond_counts_ctb,MQNs_bond_counts_rbc,MQNs_polarity_counts_hbam,MQNs_polarity_counts_hba,MQNs_polarity_counts_hbdm,MQNs_polarity_counts_hbd,MQNs_polarity_counts_negc,MQNs_polarity_counts_posc,MQNs_topology_counts_asv,MQNs_topology_counts_adv,MQNs_topology_counts_atv,MQNs_topology_counts_aqv,MQNs_topology_counts_cdv,MQNs_topology_counts_ctv,MQNs_topology_counts_cqv,MQNs_topology_counts_r3,MQNs_topology_counts_r4,MQNs_topology_counts_r5,MQNs_topology_counts_r6,MQNs_topology_counts_r7,MQNs_topology_counts_r8,MQNs_topology_counts_rg,MQNs_topology_counts_rgIO,MQNs_topology_counts_afrc,MQNs_topology_counts_bfrc
protein,2.6526848621966246,2559.142107455226,1.050714516618547e+16,-0.9405194805194805,7.464831905218497,19.28687432379045,12.51186319793293,69.38638686701862,36.956155682273824,65.23219661340903,32.683042302241695,6.057029215944008,3.438117229815853,1.853539906839739,20.33638119652708,11.299318729985405,7.35502984597989,4.810491210308327,3.1254524770834213,-3.1939000000000037,135.53410000000008,621.5780000000018,621.3252308363614,40,568.1540000000002,9,14,8,7,15,8,235,2,0,3,3,0,3,3,0,0,0,3,0.92,0,2,165.54,307.20358837856406,0.0,0.0,0.0,0.0,4.887570953256112,0.0,4.988296583192696,0.0,0.0,0.0,0.0,0.0,0.0,295.20619783298395,135.28330175147426,0.0,10.619626706576751,0.0,108.38361934678223,38.981158105895666,0.0,0.0,0.0,11.814359458703011,31.522021606481115,74.68647410158057,45.913342632172736,0.0,145.9010166375565,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,205.5912649446243,0.0,0.0,0.0,0.0,0.0,0.0,9.875867536448808,74.81860549543813,14.796327392920933,0.0,399.251412528769,36.61896615867827,0.9759245070053852,-3.53181726828117,-6.36378050934038,0.0,-76.87187593376197,-33.792246674776685,0.0,-4.953249474959173,25,0,0,0,0,0,0,2,4,3,5,40,55,2,0,31,0,0,8,21,13,4,4,0,4,3,0,1,7,5,10,14,0,1,1,0,0,0,0,1,5,3
protein,1.8911846417166847,2630.0935257237657,3.61508765630451e+17,-0.9405194805194808,7.296253878353931,16.6327236875856,9.81757965407308,69.01614337901555,36.97652239452957,65.19323130837293,32.80789721702105,6.284985053954502,3.6866738745441796,2.1463152276445685,20.29741589149098,11.874955113179261,8.36046870975666,5.88243457301311,4.348984265756656,-3.1872000000000016,134.83260000000007,620.570000000002,620.3174058043614,40,568.1540000000002,8,14,8,6,15,16,234,2,0,4,4,0,4,4,0,0,0,4,0.92,1,3,154.54,305.19005996546935,5.712741725008318,0.0,0.0,0.0,9.95078867822146,0.0,24.107071287180837,8.224551337021321,11.979893908996825,6.496859684315945,0.0,0.0,0.0,236.59663033559255,133.2697733383796,0.0,10.619626706576751,0.0,108.38361934678223,38.981158105895666,0.0,0.0,0.0,11.814359458703011,31.522021606481115,69.47922107680328,49.10706724385533,0.0,145.9010166375565,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,204.86507436940983,0.0,0.0,0.0,0.0,0.0,0.0,9.875867536448808,78.73852068233518,9.589074368143644,0.0,403.76170081259124,36.34568035950277,-9.667491691652662,-3.3473514448301565,-6.093970688521542,0.0,-73.5779894578526,-32.50606963182968,0.0,-6.3311749240742135,25,0,0,0,0,0,0,2,4,2,6,40,63,2,0,24,0,0,16,21,13,3,3,0,4,2,0,2,14,6,8,8,0,1,2,0,0,0,0,1,5,4
protein,2.269940790945817,2790.695329980367,3.449183776102373e+20,-0.9405194805194808,7.133322520075343,12.3492427695249,6.357789082945691,68.9243916694794,36.79435963972536,65.19323130837293,32.9299056849492,6.791258878628178,4.1849927707648416,2.817311020621412,20.29741589149098,12.898526517936403,11.008668945449465,8.668227376325504,7.706547208229215,-3.1872000000000016,134.83260000000007,620.5700000000019,620.3174058043613,40,568.1540000000002,8,14,8,6,15,7,234,2,0,5,5,0,5,5,0,0,0,5,0.92,1,5,154.54000000000002,301.60091602244904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.4793930133179,129.6806293953594,0.0,10.619626706576751,0.0,108.38361934678223,38.981158105895666,0.0,0.0,0.0,11.814359458703011,31.522021606481115,69.47922107680328,45.51792330083514,0.0,145.9010166375565,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,203.41269321898085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.511556976831,20.555142817505402,0.0,431.95406557318387,28.700805888686034,-12.4035317658564,-3.64170325736362,-6.586356833467736,0.0,-82.76532874103744,-36.10758139922913,0.0,-10.81703613158226,25,0,0,0,0,0,0,1,5,2,6,40,53,2,0,35,0,0,7,21,13,3,3,0,4,2,0,0,7,6,10,14,0,0,3,0,0,0,0,2,9,8
protein,2.269940790945817,2790.695329980367,1.7794726210308494e+16,-0.9405194805194805,7.133322520075343,12.3492427695249,6.357789082945691,68.9243916694794,36.794359639725336,65.19323130837293,32.929905684949205,6.791258878628177,4.1849927707648416,2.8173110206214114,20.29741589149098,12.898526517936403,11.008668945449468,8.668227376325506,7.706547208229215,-3.1872000000000016,134.83260000000007,620.570000000002,620.3174058043613,40,568.1540000000002,8,14,8,6,15,7,234,2,0,5,5,0,5,5,0,0,0,5,0.92,1,5,154.54,301.60091602244904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.4793930133179,129.68062939535938,0.0,10.619626706576751,0.0,108.38361934678223,38.981158105895666,0.0,0.0,0.0,11.814359458703011,31.522021606481115,69.47922107680328,45.51792330083514,0.0,145.9010166375565,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,203.41269321898085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.51155697683102,20.555142817505402,0.0,431.954065573184,28.700805888686038,-12.4035317658564,-3.64170325736362,-6.586356833467743,0.0,-82.76532874103745,-36.10758139922913,0.0,-10.817036131582261,25,0,0,0,0,0,0,1,5,2,6,40,53,2,0,35,0,0,7,21,13,3,3,0,4,2,0,0,7,6,10,14,0,0,3,0,0,0,0,2,9,8
protein,2.269940790945817,2790.695329980367,2.7065420550518907e+19,-0.9405194805194805,7.133322520075343,12.3492427695249,6.357789082945691,68.9243916694794,36.79435963972535,65.19323130837293,32.929905684949205,6.7912588786281765,4.1849927707648416,2.817311020621413,20.29741589149098,12.898526517936403,11.008668945449468,8.668227376325506,7.706547208229215,-3.1872000000000016,134.83260000000007,620.570000000002,620.3174058043613,40,568.1540000000002,8,14,8,6,15,7,234,2,0,5,5,0,5,5,0,0,0,5,0.92,1,5,154.54,301.60091602244904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.4793930133179,129.68062939535938,0.0,10.619626706576751,0.0,108.38361934678223,38.981158105895666,0.0,0.0,0.0,11.814359458703011,31.522021606481115,69.47922107680328,45.51792330083514,0.0,145.9010166375565,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,203.41269321898085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.51155697683102,20.555142817505402,0.0,431.954065573184,28.700805888686038,-12.4035317658564,-3.64170325736362,-6.586356833467743,0.0,-82.76532874103745,-36.107581399229126,0.0,-10.817036131582261,25,0,0,0,0,0,0,1,5,2,6,40,53,2,0,35,0,0,7,21,13,3,3,0,4,2,0,0,7,6,10,14,0,0,3,0,0,0,0,2,9,8
protein,2.269940790945817,2790.695329980367,3.2236336709940045e+20,-0.9405194805194805,7.133322520075343,12.3492427695249,6.357789082945691,68.9243916694794,36.79435963972535,65.19323130837293,32.929905684949205,6.791258878628178,4.184992770764843,2.8173110206214123,20.29741589149098,12.898526517936402,11.008668945449466,8.668227376325506,7.706547208229215,-3.1872000000000034,134.83260000000007,620.5700000000018,620.3174058043613,40,568.1540000000002,8,14,8,6,15,7,234,2,0,5,5,0,5,5,0,0,0,5,0.92,1,5,154.54,301.60091602244904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.4793930133179,129.6806293953594,0.0,10.619626706576751,0.0,108.38361934678224,38.981158105895666,0.0,0.0,0.0,11.814359458703011,31.522021606481115,69.47922107680328,45.51792330083514,0.0,145.9010166375565,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,203.41269321898085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.51155697683102,20.555142817505402,0.0,431.9540655731839,28.700805888686038,-12.4035317658564,-3.64170325736362,-6.5863568334677405,0.0,-82.76532874103745,-36.10758139922913,0.0,-10.81703613158226,25,0,0,0,0,0,0,1,5,2,6,40,53,2,0,35,0,0,7,21,13,3,3,0,4,2,0,0,7,6,10,14,0,0,3,0,0,0,0,2,9,8
protein,2.5955197316990404,2733.0163038470932,1.410735588561551e+17,-1.3905194805194807,7.11518862025183,14.674007050680647,8.339438500470608,69.25625019332895,36.812549640966424,65.06309463468327,32.60230336940167,6.228384041480594,3.6337239271935764,2.2322269166860167,20.167279217801315,12.12014273397437,9.241586353969186,6.756815651230562,5.494148676042462,-2.0504999999999924,135.84290000000004,618.554000000002,618.3023043202712,40,568.1540000000002,7,14,8,5,15,7,233,3,0,4,4,0,4,4,0,0,0,4,0.88,1,4,161.17999999999998,302.9817327833915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.8602097742604,126.31894987271983,0.0,15.682844431542101,0.0,102.15571817604736,38.981158105895666,0.0,0.0,0.0,17.721539188054518,26.458803881515767,74.22171736038527,47.21946150316095,0.0,145.9010166375565,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,203.81816235281195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.65843586923226,9.589074368143644,4.794537184071822,419.66085365288063,43.43870421863237,-11.489680764812107,-3.6460235220320074,-10.419141349728115,0.0,-78.81120842966361,-36.54101508803091,0.0,-9.592488717246155,25,0,0,0,0,0,0,1,5,3,5,40,53,3,0,33,0,0,7,21,13,2,2,0,3,3,0,0,7,5,10,14,0,0,2,0,0,0,0,2,7,6
protein,2.269940790945817,2790.695329980367,6.997928296205183e+17,-0.9405194805194805,7.133322520075343,12.3492427695249,6.357789082945691,68.9243916694794,36.79435963972534,65.19323130837293,32.929905684949205,6.791258878628178,4.184992770764842,2.8173110206214127,20.29741589149098,12.898526517936403,11.008668945449466,8.668227376325506,7.706547208229215,-3.1872000000000034,134.83260000000007,620.5700000000019,620.3174058043614,40,568.1540000000002,8,14,8,6,15,7,234,2,0,5,5,0,5,5,0,0,0,5,0.92,1,5,154.54,301.60091602244904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.4793930133179,129.68062939535938,0.0,10.619626706576751,0.0,108.38361934678223,38.981158105895666,0.0,0.0,0.0,11.814359458703011,31.522021606481115,69.47922107680328,45.51792330083514,0.0,145.9010166375565,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,203.41269321898085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.51155697683102,20.555142817505402,0.0,431.9540655731839,28.700805888686038,-12.4035317658564,-3.64170325736362,-6.586356833467741,0.0,-82.76532874103745,-36.10758139922913,0.0,-10.81703613158226,25,0,0,0,0,0,0,1,5,2,6,40,53,2,0,35,0,0,7,21,13,3,3,0,4,2,0,0,7,6,10,14,0,0,3,0,0,0,0,2,9,8
protein,2.6106436230727885,2733.016303847093,4.962070830785831e+18,-1.3905194805194807,7.11518862025183,14.674007050680647,8.339438500470608,69.25625019332895,36.812549640966424,65.06309463468327,32.60230336940167,6.2477216087780025,3.667554323844385,2.2881868838411594,20.167279217801312,12.12014273397437,9.260923921266588,6.790646047881371,5.615173343731304,-2.0504999999999924,135.84290000000001,618.554000000002,618.3023043202713,40,568.1540000000002,7,14,8,5,15,7,233,3,0,4,4,0,4,4,0,0,0,4,0.88,1,4,161.17999999999998,302.9817327833915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.8602097742604,126.31894987271983,0.0,15.682844431542101,0.0,102.15571817604736,38.981158105895666,0.0,0.0,0.0,17.721539188054518,26.458803881515767,74.22171736038527,47.21946150316095,0.0,145.9010166375565,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,203.81816235281198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.65843586923225,14.383611552215466,0.0,420.077777063296,42.91290986551382,-11.509246266303046,-3.6524699150023636,-10.01864305367166,0.0,-78.88327517242858,-36.65594592181994,0.0,-9.671106599584272,25,0,0,0,0,0,0,1,5,3,5,40,54,3,0,32,0,0,7,21,13,2,2,0,3,3,0,1,7,5,9,14,0,0,2,0,0,0,0,2,7,6
protein,2.6844172299915274,2608.330555930714,1.8331724395552852e+16,-1.3905194805194807,7.280442235588568,18.924546987312585,12.230092698210395,69.38638686701862,36.956155682273824,65.06309463468327,32.48029490147351,5.859298914302084,3.3069812202185345,1.8017770107189952,20.167279217801315,11.09657132921723,7.098636343477561,4.572793696921801,3.0186776458213895,-2.0504999999999907,135.84290000000001,618.5540000000019,618.3023043202712,40,568.1540000000002,7,14,8,5,15,7,233,3,0,3,3,0,3,3,0,0,0,3,0.88,0,2,161.18,306.5708767264118,0.0,0.0,0.0,0.0,4.887570953256112,0.0,4.988296583192696,0.0,0.0,0.0,0.0,0.0,0.0,294.57348618083165,129.90809381574005,0.0,15.682844431542101,0.0,102.15571817604736,38.981158105895666,0.0,0.0,0.0,17.721539188054518,26.458803881515767,74.22171736038527,50.80860544618115,0.0,145.9010166375565,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,205.27054350324093,0.0,0.0,0.0,0.0,0.0,0.0,9.875867536448808,74.91933112537471,14.383611552215466,0.0,398.46014948067426,50.28963436726234,-9.633992156621758,-3.539693931306447,-9.432495875599983,0.0,-73.38105046350839,-34.57298167249939,0.0,-5.189569748400658,25,0,0,0,0,0,0,1,5,3,5,40,54,3,0,31,0,0,7,21,13,2,2,0,3,3,0,1,7,5,10,14,0,1,1,0,0,0,0,1,5,3
protein,2.2699407909458174,2790.695329980367,3.167379396108964e+20,-0.9405194805194805,7.133322520075343,12.3492427695249,6.357789082945691,68.9243916694794,36.79435963972535,65.19323130837293,32.929905684949205,6.791258878628177,4.1849927707648416,2.8173110206214114,20.29741589149098,12.898526517936402,11.008668945449468,8.668227376325506,7.706547208229216,-3.1872000000000016,134.8326000000001,620.5700000000019,620.3174058043612,40,568.1540000000002,8,14,8,6,15,7,234,2,0,5,5,0,5,5,0,0,0,5,0.92,1,5,154.54000000000002,301.60091602244904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.4793930133179,129.6806293953594,0.0,10.619626706576751,0.0,108.38361934678223,38.981158105895666,0.0,0.0,0.0,11.814359458703011,31.522021606481115,69.47922107680328,45.51792330083514,0.0,145.9010166375565,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,203.41269321898085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.51155697683102,20.555142817505402,0.0,431.954065573184,28.700805888686034,-12.403531765856401,-3.64170325736362,-6.586356833467742,0.0,-82.76532874103746,-36.10758139922913,0.0,-10.817036131582261,25,0,0,0,0,0,0,1,5,2,6,40,53,2,0,35,0,0,7,21,13,3,3,0,4,2,0,0,7,6,10,14,0,0,3,0,0,0,0,2,9,8
protein,2.269940790945817,2790.695329980367,3.223625635435812e+20,-0.9405194805194805,7.133322520075343,12.3492427695249,6.357789082945691,68.9243916694794,36.79435963972534,65.19323130837293,32.929905684949205,6.7912588786281765,4.1849927707648416,2.817311020621413,20.29741589149098,12.898526517936403,11.008668945449468,8.668227376325506,7.706547208229215,-3.1872000000000016,134.8326000000001,620.5700000000019,620.3174058043612,40,568.1540000000002,8,14,8,6,15,7,234,2,0,5,5,0,5,5,0,0,0,5,0.92,1,5,154.54000000000002,301.60091602244904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.4793930133179,129.6806293953594,0.0,10.619626706576751,0.0,108.38361934678223,38.981158105895666,0.0,0.0,0.0,11.814359458703011,31.522021606481115,69.47922107680328,45.51792330083514,0.0,145.9010166375565,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,203.41269321898085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.51155697683102,20.555142817505402,0.0,431.954065573184,28.700805888686034,-12.403531765856398,-3.64170325736362,-6.586356833467742,0.0,-82.76532874103746,-36.107581399229126,0.0,-10.817036131582261,25,0,0,0,0,0,0,1,5,2,6,40,53,2,0,35,0,0,7,21,13,3,3,0,4,2,0,0,7,6,10,14,0,0,3,0,0,0,0,2,9,8
protein,1.8911846417166838,2630.093525723765,7.967783700792753e+18,-0.9405194805194805,7.296253878353931,16.6327236875856,9.81757965407308,69.01614337901555,36.97652239452956,65.19323130837293,32.80789721702106,6.2849850539545,3.686673874544178,2.1463152276445694,20.29741589149098,11.874955113179261,8.36046870975666,5.882434573013112,4.348984265756657,-3.1872000000000016,134.8326000000001,620.5700000000019,620.3174058043612,40,568.1540000000002,8,14,8,6,15,16,234,2,0,4,4,0,4,4,0,0,0,4,0.92,1,3,154.54,305.19005996546935,5.712741725008318,0.0,0.0,0.0,9.95078867822146,0.0,24.107071287180837,8.224551337021321,11.979893908996825,6.496859684315945,0.0,0.0,0.0,236.59663033559258,133.26977333837957,0.0,10.619626706576751,0.0,108.38361934678223,38.981158105895666,0.0,0.0,0.0,11.814359458703011,31.522021606481115,69.47922107680328,49.10706724385534,0.0,145.9010166375565,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,204.8650743694098,0.0,0.0,0.0,0.0,0.0,0.0,9.875867536448808,78.7385206823352,9.589074368143644,0.0,403.7617008125913,36.345680359502765,-9.667491691652664,-3.3473514448301582,-6.093970688521546,0.0,-73.5779894578526,-32.50606963182969,0.0,-6.331174924074213,25,0,0,0,0,0,0,2,4,2,6,40,63,2,0,24,0,0,16,21,13,3,3,0,4,2,0,2,14,6,8,8,0,1,2,0,0,0,0,1,5,4
protein,2.2699407909458174,2790.695329980367,3.22363369321442e+20,-0.9405194805194805,7.133322520075343,12.3492427695249,6.357789082945691,68.9243916694794,36.79435963972534,65.19323130837293,32.929905684949205,6.791258878628178,4.184992770764842,2.8173110206214127,20.29741589149098,12.898526517936403,11.008668945449466,8.668227376325506,7.706547208229215,-3.1872000000000016,134.83260000000007,620.5700000000018,620.3174058043613,40,568.1540000000002,8,14,8,6,15,7,234,2,0,5,5,0,5,5,0,0,0,5,0.92,1,5,154.54,301.60091602244904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.4793930133179,129.6806293953594,0.0,10.619626706576751,0.0,108.38361934678223,38.981158105895666,0.0,0.0,0.0,11.814359458703011,31.522021606481115,69.47922107680328,45.51792330083514,0.0,145.9010166375565,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,203.41269321898085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.51155697683102,20.555142817505402,0.0,431.9540655731839,28.700805888686034,-12.403531765856398,-3.64170325736362,-6.586356833467741,0.0,-82.76532874103746,-36.10758139922913,0.0,-10.81703613158226,25,0,0,0,0,0,0,1,5,2,6,40,53,2,0,35,0,0,7,21,13,3,3,0,4,2,0,0,7,6,10,14,0,0,3,0,0,0,0,2,9,8
protein,2.269940790945817,2790.695329980367,3.223633359722026e+20,-0.9405194805194805,7.133322520075343,12.3492427695249,6.357789082945691,68.9243916694794,36.79435963972534,65.19323130837293,32.929905684949205,6.791258878628178,4.184992770764842,2.8173110206214123,20.29741589149098,12.898526517936402,11.008668945449466,8.668227376325506,7.706547208229215,-3.1872000000000016,134.83260000000007,620.5700000000018,620.3174058043613,40,568.1540000000002,8,14,8,6,15,7,234,2,0,5,5,0,5,5,0,0,0,5,0.92,1,5,154.54,301.6009160224491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.479393013318,129.6806293953594,0.0,10.619626706576751,0.0,108.38361934678224,38.981158105895666,0.0,0.0,0.0,11.814359458703011,31.522021606481115,69.47922107680328,45.51792330083514,0.0,145.9010166375565,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,203.41269321898085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.51155697683102,20.555142817505402,0.0,431.954065573184,28.700805888686034,-12.403531765856398,-3.64170325736362,-6.58635683346774,0.0,-82.76532874103745,-36.10758139922913,0.0,-10.81703613158226,25,0,0,0,0,0,0,1,5,2,6,40,53,2,0,35,0,0,7,21,13,3,3,0,4,2,0,0,7,6,10,14,0,0,3,0,0,0,0,2,9,8
protein,2.2699407909458174,2790.695329980367,3.4491742012588e+20,-0.9405194805194805,7.133322520075343,12.3492427695249,6.357789082945691,68.9243916694794,36.79435963972534,65.19323130837293,32.9299056849492,6.791258878628178,4.1849927707648416,2.8173110206214123,20.29741589149098,12.898526517936402,11.008668945449466,8.668227376325506,7.706547208229215,-3.1872000000000016,134.83260000000007,620.5700000000019,620.3174058043613,40,568.1540000000002,8,14,8,6,15,7,234,2,0,5,5,0,5,5,0,0,0,5,0.92,1,5,154.54000000000002,301.6009160224491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.479393013318,129.6806293953594,0.0,10.619626706576751,0.0,108.38361934678224,38.981158105895666,0.0,0.0,0.0,11.814359458703011,31.522021606481115,69.47922107680328,45.51792330083514,0.0,145.9010166375565,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,203.41269321898085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.511556976831,20.555142817505402,0.0,431.9540655731839,28.700805888686038,-12.403531765856403,-3.64170325736362,-6.586356833467737,0.0,-82.76532874103745,-36.10758139922913,0.0,-10.81703613158226,25,0,0,0,0,0,0,1,5,2,6,40,53,2,0,35,0,0,7,21,13,3,3,0,4,2,0,0,7,6,10,14,0,0,3,0,0,0,0,2,9,8
protein,2.2699407909458165,2790.695329980367,3.449119286434454e+20,-0.9405194805194805,7.133322520075343,12.3492427695249,6.357789082945691,68.9243916694794,36.79435963972534,65.19323130837293,32.9299056849492,6.791258878628178,4.184992770764843,2.8173110206214123,20.29741589149098,12.898526517936402,11.008668945449466,8.668227376325506,7.706547208229215,-3.1872000000000016,134.83260000000007,620.5700000000019,620.3174058043613,40,568.1540000000002,8,14,8,6,15,7,234,2,0,5,5,0,5,5,0,0,0,5,0.92,1,5,154.54000000000002,301.60091602244904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.4793930133179,129.6806293953594,0.0,10.619626706576751,0.0,108.38361934678224,38.981158105895666,0.0,0.0,0.0,11.814359458703011,31.522021606481115,69.47922107680328,45.51792330083514,0.0,145.9010166375565,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,203.41269321898085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.511556976831,20.555142817505402,0.0,431.9540655731838,28.700805888686034,-12.4035317658564,-3.64170325736362,-6.586356833467737,0.0,-82.76532874103744,-36.10758139922913,0.0,-10.81703613158226,25,0,0,0,0,0,0,1,5,2,6,40,53,2,0,35,0,0,7,21,13,3,3,0,4,2,0,0,7,6,10,14,0,0,3,0,0,0,0,2,9,8
protein,2.2699407909458182,2790.695329980367,2.3331719291702194e+19,-0.9405194805194805,7.133322520075343,12.3492427695249,6.357789082945691,68.9243916694794,36.79435963972534,65.19323130837293,32.9299056849492,6.791258878628181,4.184992770764841,2.817311020621414,20.29741589149098,12.898526517936405,11.008668945449466,8.668227376325506,7.706547208229215,-3.1872000000000016,134.83260000000007,620.570000000002,620.3174058043612,40,568.1540000000002,8,14,8,6,15,7,234,2,0,5,5,0,5,5,0,0,0,5,0.92,1,5,154.54,301.60091602244904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.4793930133179,129.68062939535938,0.0,10.619626706576751,0.0,108.38361934678223,38.981158105895666,0.0,0.0,0.0,11.814359458703011,31.522021606481115,69.47922107680328,45.51792330083514,0.0,145.9010166375565,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,203.41269321898085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.51155697683102,20.555142817505402,0.0,431.9540655731839,28.700805888686034,-12.4035317658564,-3.64170325736362,-6.58635683346774,0.0,-82.76532874103745,-36.10758139922914,0.0,-10.817036131582261,25,0,0,0,0,0,0,1,5,2,6,40,53,2,0,35,0,0,7,21,13,3,3,0,4,2,0,0,7,6,10,14,0,0,3,0,0,0,0,2,9,8
